concept	facet	property	facet_property	cluster_label
pauillac	known for	expensive	known for: expensive	144
ice wine	rarity	expensive	rarity: expensive	144
margaux	label	bottle	label: bottle	145
table wine	bottle shape	bottle	bottle shape: bottle	145
chianti	bottle shape	bottle	bottle shape: bottle	145
potable liquid	sources	bottle	sources: bottle	145
full bodied wine	origin	bottle region	origin: bottle region	145
margaux	label	luxury packaging	label: luxury packaging	145
potable liquid	source	bottle	source: bottle	145
margaux	label	label design	label: label design	145
table wine	bottle shape	magnum	bottle shape: magnum	145
chianti	bottle shape	fiasco	bottle shape: fiasco	145
margaux	label	black label	label: black label	145
sancerre	labeling	aoc	labeling: aoc	146
alsace wine	labeling	aoc certified	labeling: aoc certified	146
chianti	label	traditional	label: traditional	146
alsace wine	labeling	organic	labeling: organic	146
alsace wine	labeling	aoc	labeling: aoc	146
sweet riesling	label	off-dry	label: off-dry	146
margaux	label	château margaux	label: château margaux	147
meursault	winery	leroy	winery: leroy	147
loire	cultural significance	historic châteaux	cultural significance: historic châteaux	147
loire	scenic views	châteaux	scenic views: châteaux	147
st-émilion	landmark	château cheval blanc	landmark: château cheval blanc	147
st-émilion	landmark	château ausone	landmark: château ausone	147
meursault	winery	pierre morey	winery: pierre morey	147
loire	famous châteaux	chambord	famous châteaux: chambord	147
loire	famous châteaux	amboise	famous châteaux: amboise	147
loire	famous châteaux	chenonceau	famous châteaux: chenonceau	147
pauillac	famous for	chateau mouton rothschild	famous for: chateau mouton rothschild	147
loire	features	châteaux	features: châteaux	147
pauillac	famous for	chateau lafite rothschild	famous for: chateau lafite rothschild	147
meursault	winery	domaine de la romanée-conti	winery: domaine de la romanée-conti	147
pauillac	famous for	chateau latour	famous for: chateau latour	147
loire	length	approx. 1,000 km	length: approx. 1,000 km	148
loire	length	approximately 1,000 km	length: approximately 1,000 km	148
wine descriptor	scale	mild	scale: mild	149
wine descriptor	level of	high	level of: high	149
wine descriptor	level of	medium	level of: medium	149
wine descriptor	level of	low	level of: low	149
tours	level of difficulty	extreme	level of difficulty: extreme	150
tours	level of difficulty	challenging	level of difficulty: challenging	150
tours	level of difficulty	moderate	level of difficulty: moderate	150
tours	level of difficulty	easy	level of difficulty: easy	150
tours	level of difficulty	medium	level of difficulty: medium	150
tours	level of difficulty	exhilarating	level of difficulty: exhilarating	150
meal	characteristics	boring	characteristics: boring	150
tours	level of difficulty	demanding	level of difficulty: demanding	150
meal course	importance	casual	importance: casual	151
meal course	level of formality	casual	level of formality: casual	151
meal course	formality	casual	formality: casual	151
wine taste	overall impression	sophisticated	overall impression: sophisticated	151
consumable thing	location	restaurant	location: restaurant	152
meal	location	restaurant	location: restaurant	152
edible thing	consumption place	restaurant	consumption place: restaurant	152
pinot blanc	popular for	wine and cheese night	popular for: wine and cheese night	152
meal	setting	restaurant	setting: restaurant	152
meal course	setting	restaurant	setting: restaurant	152
fruit course	location	restaurant	location: restaurant	152
meal	place	restaurant	place: restaurant	152
consumable thing	location	store	location: store	152
chardonnay	popular in	parties	popular in: parties	153
meal course	setting	party	setting: party	153
meal	location	picnic	location: picnic	153
fruit course	location	party	location: party	153
sweet dessert	associated with	parties	associated with: parties	153
meal	location	party venue	location: party venue	153
edible thing	consumption place	party	consumption place: party	153
port	type	waterfront	type: waterfront	154
port	geography	waterfront	geography: waterfront	154
port	waterway	harbor	waterway: harbor	154
port	location	waterfront	location: waterfront	154
port	function	harbor	function: harbor	154
port	location	harbor	location: harbor	154
port	geography	harbor	geography: harbor	154
port	type	harbor	type: harbor	154
loire	features	popular for boating	features: popular for boating	154
port	location	near river	location: near river	155
port	location	lake	location: lake	155
port	location	river	location: river	155
loire	geography	river	geography: river	155
port	location	lake shore	location: lake shore	155
st emilion	location	right bank	location: right bank	155
port	location	riverbank	location: riverbank	155
fish course	origin	river	origin: river	155
st emilion	location	bordeaux region	location: bordeaux region	156
st émilion	famous for	vineyards	famous for: vineyards	156
st. émilion	location	bordeaux	location: bordeaux	156
st emilion	location	bordeaux	location: bordeaux	156
pauillac	vineyard location	bordeaux wine region	vineyard location: bordeaux wine region	156
st-émilion	location	wine region	location: wine region	156
st emilion	location	wine region	location: wine region	156
meursault	location	wine region	location: wine region	156
st émilion	wine type	wine village	wine type: wine village	156
st-émilion	famous for	wine tours	famous for: wine tours	156
st. émilion	location	gironde	location: gironde	156
meursault	location	burgundy	location: burgundy	156
st. emilion	location	bordeaux region	location: bordeaux region	156
st émilion	location	bordeaux region	location: bordeaux region	156
pauillac	location	bordeaux wine region	location: bordeaux wine region	156
st-émilion	location	bordeaux	location: bordeaux	156
st emilion	location	gironde	location: gironde	156
pauillac	location	bordeaux region	location: bordeaux region	156
pauillac	vineyard location	gironde	vineyard location: gironde	156
port	location	coastal area	location: coastal area	157
fish course	origin	sea	origin: sea	157
port	location	sea	location: sea	157
port	type	sea	type: sea	157
port	geography	coastal	geography: coastal	157
tours	destination	beach	destination: beach	157
fish course	origin	ocean	origin: ocean	157
port	location	beach	location: beach	157
port	location	near sea	location: near sea	157
loire	geography	atlantic ocean	geography: atlantic ocean	157
port	location	coast	location: coast	157
port	location	ocean	location: ocean	157
tours	location	city	location: city	158
tours	type	city	type: city	158
tours	location	destination	location: destination	158
st. émilion	features	narrow streets	features: narrow streets	158
tours	destination	landmark	destination: landmark	158
port	location	near city	location: near city	158
tours	location	worldwide	location: worldwide	158
tours	destination	city	destination: city	158
tours	destination	country	destination: country	158
white table wine	ingredients	water	ingredients: water	159
red wine	ingredients	water	ingredients: water	159
potable liquid	category	liquid	category: liquid	159
pasta	made from	water	made from: water	159
potable liquid	category	water	category: water	159
consumable thing	composition	liquid	composition: liquid	159
rose wine	ingredients	water	ingredients: water	159
consumable thing	texture	liquid	texture: liquid	159
pasta	material	water	material: water	159
wine color	category	liquid	category: liquid	159
white bordeaux	ingredients	water	ingredients: water	159
table wine	ingredients	water	ingredients: water	159
potable liquid	type	water	type: water	159
port	type	water	type: water	159
pinot blanc	ingredients	water	ingredients: water	159
red table wine	ingredients	water	ingredients: water	159
dry white wine	ingredients	water	ingredients: water	159
italian wine	ingredients	water	ingredients: water	159
white wine	ingredients	water	ingredients: water	159
edible thing	prepared with	water	prepared with: water	159
port	management	private company	management: private company	160
port	managed by	agency	managed by: agency	160
meal	components	company	components: company	160
port	management	company	management: company	160
tours	operator	company	operator: company	160
port	managed by	private company	managed by: private company	160
port	management	public	management: public	161
port	management	authority	management: authority	161
port	management	private	management: private	161
port	management	government	management: government	161
tours	provider	government	provider: government	161
tours	operator	government	operator: government	161
port	managed by	government	managed by: government	161
port	managed by	authority	managed by: authority	161
port	management	regulatory	management: regulatory	161
tours	organizer	government	organizer: government	161
fruit course	occasions	breakfast	occasions: breakfast	162
meal course	meal occasion	breakfast	meal occasion: breakfast	162
fruit course	type of meal	breakfast	type of meal: breakfast	162
meal course	type	breakfast	type: breakfast	162
meal course	time of day	breakfast	time of day: breakfast	162
meal	nature	breakfast	nature: breakfast	162
meal	category	breakfast	category: breakfast	162
fruit course	meal course	breakfast	meal course: breakfast	162
fruit course	purpose	breakfast	purpose: breakfast	162
fruit course	meal	breakfast	meal: breakfast	162
meal	occasions	breakfast	occasions: breakfast	162
meal	time	breakfast	time: breakfast	162
meal course	type of food	breakfast	type of food: breakfast	162
fruit course	meal type	breakfast	meal type: breakfast	162
meal	type	breakfast	type: breakfast	162
meal course	course structure	coffee	course structure: coffee	163
fruit course	type of meal	afternoon tea	type of meal: afternoon tea	163
dessert	served with	tea	served with: tea	163
fruit course	meal course	afternoon tea	meal course: afternoon tea	163
sweet dessert	served with	tea	served with: tea	163
dessert course	meal type	afternoon tea	meal type: afternoon tea	163
dessert course	served with	tea	served with: tea	163
fruit course	meal	afternoon tea	meal: afternoon tea	163
potable liquid	type	tea	type: tea	163
fruit course	occasion	brunch	occasion: brunch	164
fruit course	occasions	brunch	occasions: brunch	164
fruit course	meal type	brunch	meal type: brunch	164
meal course	type of food	brunch	type of food: brunch	164
meal course	meal occasion	brunch	meal occasion: brunch	164
fruit course	type of meal	brunch	type of meal: brunch	164
dry white wine	occasion	casual dinner	occasion: casual dinner	165
fish course	meal	dinner	meal: dinner	165
meal	nature	lunch	nature: lunch	165
meal course	meal occasion	dinner	meal occasion: dinner	165
fruit course	occasions	lunch	occasions: lunch	165
meal	time	lunch	time: lunch	165
loire	activities	picnicking	activities: picnicking	165
meal course	time of day	lunch	time of day: lunch	165
meal	occasions	lunch	occasions: lunch	165
meal	nature	dinner	nature: dinner	165
meal	time	dinner	time: dinner	165
fish course	meal	lunch	meal: lunch	165
meal course	type of food	lunch	type of food: lunch	165
meal course	time of day	dinner	time of day: dinner	165
meal	type	lunch	type: lunch	165
meal course	meal occasion	lunch	meal occasion: lunch	165
meal course	type	lunch	type: lunch	165
beaujolais	occasion	casual dinner	occasion: casual dinner	165
fruit course	meal type	lunch	meal type: lunch	165
dry riesling	occasion	casual dinner	occasion: casual dinner	165
meal	category	lunch	category: lunch	165
muscadet	occasion	casual dinner	occasion: casual dinner	165
st emilion	tourism	medieval town	tourism: medieval town	166
st. émilion	history	roman settlement	history: roman settlement	166
st émilion	history	founded in 11th century	history: founded in 11th century	166
st-émilion	type	village	type: village	166
st. émilion	type	village	type: village	166
st émilion	medieval village	unesco world heritage site	medieval village: unesco world heritage site	166
st émilion	medieval village	small medieval town	medieval village: small medieval town	166
late harvest	method	delaying	method: delaying	167
late harvest	method	postponing	method: postponing	167
late harvest	method	waiting	method: waiting	167
late harvest	process	delayed	process: delayed	167
late harvest	stage	ripe	stage: ripe	168
late harvest	process	extended ripening	process: extended ripening	168
wine grape	season	ripened in summer	season: ripened in summer	168
late harvest	farming practice	ripening on the tree	farming practice: ripening on the tree	168
late harvest	methods	ripening on tree	methods: ripening on tree	168
late harvest	result	ripe	result: ripe	168
tours	mode of transport	boating	mode of transport: boating	169
