facet_property	cluster_label
maintenance: protected from weather	319
placement: roof	319
installation: fixed	319
installation: mounting on roof	319
installation: mobile	320
installation: outdoors	320
installation: mounting	320
installation: outside building	320
installation: outdoor	320
installation: in attic	320
used for: displaying art	320
installation: placing on window	320
installation: indoor	320
installation: indoors	320
installation: professional installation	320
use cases: collaborative work	321
use cases: collaboration	321
involves: cooperation	321
format: collaboration	321
formation: through collaboration	321
communication: collaboration	321
function: cooperation	321
communication: cooperation	321
goal: collaboration	321
involves: collaboration	321
purpose: collaborate	321
scoring: judges' scores	322
judging criteria: total execution score	322
scoring: execution score	322
scoring: overall impression	322
competition: rankings	322
judging: technical score	322
scoring: points for each discipline	322
scoring: individual scores added	322
scoring: scored out of 10	322
judging: points	322
judging: total score	322
scoring: judges score	322
scoring: judging	322
judging criteria: total score	322
judging criteria: technical score	322
evaluation criteria: judging	322
judging: judges' score	322
evaluation criteria: score	322
event format: best combined score	322
format: individual scores	322
format: total score	322
judging criteria: artistry	323
scoring criteria: artistry	323
judging criteria: artistic impression	323
judging criteria: style	323
judged on: artistic impression	323
characteristics: aesthetically pleasing	323
judging: artistic impression	323
importance: aesthetically pleasing	323
scoring criteria: artistic impression	323
judging criteria: timing	324
evaluation criteria: time	324
features: timestamping	324
measurement: time	324
timing: impromptu	324
rules: perfect timing	324
rules: precise timing	324
judging criteria: synchronization	324
timing: unscheduled	324
judging criteria: interpretation	325
judging criteria: uniformity	325
judging criteria: technical merit	325
scoring criteria: execution	325
measurable progress: evaluable	325
judging criteria: technical elements	325
judging criteria: form	325
judging criteria: overall impression	325
judged on: technical elements	325
judging criteria: composition	325
judging criteria: program components	325
judged on: program content	325
scoring criteria: technical execution	325
judging criteria: technical execution	325
judging criteria: execution	325
judged on: technical merit	325
judging criteria: musicality	326
judging criteria: interpretation of music	326
abilities: musical	326
requirement: musicality	326
composition: diverse skills	326
artistic aspects: musicality	326
training focus: musicality	326
legality: restricted use	327
legality: prohibited	327
legality: regulated by law	327
legality: restricted	327
legality: regulated	327
legality: permitted	327
applied to: person	327
dimensions: length	328
length: flat	328
length: medium	328
characteristics: long	328
length: short	328
physical appearance: long	328
length: fixed	328
length: variable	328
length: long	328
length: varies	328
size: long	328
length: adjustable	328
length: small	328
features: long	328
length: typically 15-40 feet	329
length: 10 feet	329
length: 4 feet	329
length: typically 140-160 cm	329
length: typically 130-160 cm	329
length: 4 meters	329
dimensions: typically 10-40 feet long	329
size: typically 4-10 meters long	329
level: intermediate	330
types: junior	330
category: junior	330
level: junior	330
competition levels: junior	330
competition levels: senior	330
competition level: junior	330
competition level: senior	330
level: youth	330
level of physical exertion: medium	331
mental demands: medium	331
physical demands: medium	331
physical exertion: medium	331
life cycle: caterpillar	332
life cycle: egg	332
life cycle: larval stage	332
life cycle: adult stage	332
life cycle: metamorphosis	332
life cycle: chrysalis	332
life cycle: pupa	332
life cycle: larva	332
type: aquatic plants	333
diet: pollen	333
living things: plants	333
life forms: plants	333
found in: nature	333
organisms: plants	333
life forms: fish	334
type: amphibians	334
type: reptiles	334
type: fish	334
used in: freshwater	334
living things: fish	334
types: fish	334
organisms: fish	334
lifestyle: habits	335
lifestyle: routine	335
lifestyle: disciplined	335
lifestyle: choices	335
behavioral: habits	335
in context of: linguistics	336
occurrences: language	336
biological characteristics: language	336
linguistics: two words	336
linguistics: idiomatic expression	336
usage: in language	336
location: indoor trampoline park	337
location: gymnastics hall	337
training place: gymnastics club	337
training environment: gymnastics club	337
training place: gymnastics hall	337
location: gymnastics arena	337
arena: gymnastics floor	337
found in: gymnasium	337
location: gymnastics training facility	337
location: gymnasium	338
located at: gym	338
common use: gym	338
location: gym	338
community: gym	338
usage: fitness center	338
location: fitness center	338
environment: gym	338
places where done: gym	338
venue: gym	338
location: dance studio	338
location: gym floor	338
training place: gym	338
use: gym	338
usage: gym	338
location: fields	339
location: ground	339
location: outdoor field	339
location: pitch	339
environment: field	339
type: field	339
function: land	339
types: field	339
location: field	339
location: at a field	339
setting: field	339
course: snowy	340
environment: snowy trails	340
location: snowy mountain	340
location: snowy terrain	340
location: snowy area	340
location: snowy trail	340
location: snowy areas	340
environment: winter landscapes	340
location: snowy forest	340
weather condition: snowy	340
location: snowy region	340
location: snowy hill	340
location: snowy field	340
locations: snowy terrain	340
location: winter wonderland	340
locations: snowy forests	340
locations: snowy fields	340
location: snowy	340
domain: ocean	341
location: coast	341
features: tides	341
location: coastal area	341
environment: sea	341
environment: ocean	341
location: air	341
study area: ocean	341
location: ocean	341
location: harbor	341
location: sea	341
definition: sea	341
location: underwater	341
definition: ocean	341
water type: ocean	341
characteristics: marine	341
habitats: ocean	341
location: sailing club	341
size: beach	342
location: sand	342
locations: beach	342
location: marina	342
venue: beach	342
location: beach	342
popular locations: hawaii	342
located at: coastal road	342
location: competition hall	343
location: competition	343
venue: mat	343
location: competition arena	343
location: riding arena	343
location: fencing hall	343
training environment: competition arena	343
location: in a competition	343
environment: competition arena	343
venue: court	343
location: at a tournament	343
location: at a competition	343
location: pool	344
location: water park	344
venue: pool	344
environment: pool	344
requirements: swimming pool	344
location: swimming pool	344
location: swimming arena	344
outdoor or indoor: outdoor	345
location: outdoors	345
features: open deck	345
types: outdoor	345
location: around property	345
location: indoors	345
location: garden	345
location: around a property	345
type: outdoor	345
location: near nature	345
location: outdoor	345
size: outdoor	345
venue: outdoor	345
environment: outdoors	345
location: outdoor court	345
location: backyard	345
environment: outdoor	345
