facet_property	cluster_label
target audience: traveler	847
target audience: drivers	847
target audience: travelers	847
operation: works on electricity	848
operation: requires electricity	848
operation: uses electrical current	848
uses: electric power	848
uses: electricity	848
operation: uses electricity	848
operating principle: electricity	849
operating principle: electric	849
operating principle: electronic	849
operating principle: chemical	849
operating principle: electromechanical	849
operating principle: electrical	849
operating principle: sound waves	849
operating principle: optics	849
operation: electronic	850
location: electrical circuit	850
operation: electric power	850
operation: electrical current	850
functionality: electricity	850
movement: electrical	850
operation: electricity	850
mechanism: electrical	850
operation: electrical	850
process: electrical	850
operation: electric operation	850
operational: electric	850
installation method: battery operated	851
installation: battery-powered	851
installation: battery operated	851
operation: electric/hydraulic operation	852
operation: mechanical or hydraulic	852
features: electrical or hydraulic power	852
operation: electric or hydraulic power	852
type: digital	853
format: electronic	853
format: digital database	853
format: digital signal	853
format: digital	853
technology: communication systems	854
technology: modern	854
technology: offline	854
technology: mobile app	854
technology: advanced	854
technology: electronic	854
technology: smart	854
technology: paper	854
types: digital	854
technology: online	854
source: digital	854
technology: automation	854
context: digital	854
domain: digital	854
technology: digital	854
technology: map data	854
technology: cellular	854
resource: technological	854
characteristics: modern	855
properties: digital signal	855
characteristics: electronic	855
characteristics: muscle movement	855
characteristics: tourist	855
characteristics: industrial	855
characteristics: mobile	855
characteristics: automated	855
features: digital	855
characteristics: printed	855
characteristics: digital	855
characteristics: analog	855
principle: bounce	856
principle: echo	856
principle: reflection	856
principle: echoes	856
principle: bounce back	856
principle: expansion	856
challenges: noise	857
environment: field	857
noise: interference	857
errors: interference	857
environment: traffic	857
environment: noise	857
environment: noisy	857
errors: noise	857
elements: noise	857
environment: busy	857
used for: water management	858
uses: waterway management	858
used for: water supply	858
purpose: water management	858
uses: water supply	858
functionality: water management	858
uses: water management	858
maintenance: water management	858
reported by: police officer	859
reported by: dash cam	859
reported by: witness	859
features: announcements	860
information: schedule changes	860
operations: announcements	860
source: announcement	860
information: announcements	860
intention: direct	861
purpose: analytical	861
style: informative	861
purpose: informing	861
purpose: request	861
purpose: direct	861
purpose: reference	861
function: inform	861
intention: inform	861
nature: explanatory	861
purpose: inform	861
purpose: entry	861
purpose: educational	861
purpose: information	861
purpose: instruct	861
purpose: request action	861
purpose: reference guide	861
purpose: report	861
device: computer	862
type: phone	862
device: phone	862
category: phone	862
example: mobile phone	862
object: phone	862
device: watch	862
device: phone app	862
economy: job opportunities	863
economy: job creator	863
economy: generates revenue	863
economy: growth driver	863
economy: job provider	863
economy: driver of growth	863
economy: major source of income	863
target: team	864
purpose: fight	864
purpose: selling	864
purpose: patrol	864
purpose: military strategy	864
purpose: royalty	864
purpose: warfare	864
purpose: combat	864
purpose: racing	864
purpose: hunting	864
purpose: fuel	864
purpose: deterrence	864
purpose: defend	864
purpose: defense	864
purpose: deterrent	864
purpose: defensive	864
use: defence	864
usage: reconnaissance	865
purpose: reconnaissance	865
role: reconnaissance	865
function: reconnaissance	865
used for: reconnaissance	865
consequences: criminal record	866
penalty: jail time	866
consequences: criminal charges	866
consequences: imprisonment	866
penalties: jail time	866
consequence: jail time	866
consequences: jail time	866
punishment: jail time	866
consequences of non-payment: bad credit	867
consequences of not paying: jail time	867
consequences of non-payment: further charges	867
consequences of not paying: arrest	867
consequences of non-payment: asset seizure	867
circumstances: non-payment of debt	867
consequences of non-payment: jail time	867
consequences of non-payment: bad credit score	867
components: magnets	868
track: rare earth magnets	868
component: magnets	868
components: electromagnets	868
component: magnet	868
construction: magnets	868
types: induction	869
principle: induction	869
type: induction	869
purpose: hauling goods	870
purpose: haul freight	870
purpose: hauling materials	870
purpose: to haul heavy loads	870
function: hauling heavy loads	870
purpose: haul heavy loads	870
function: haul heavy loads	870
purpose: transporting heavy loads	870
capacity: hauling large objects	870
use: hauling heavy loads	870
usage: hauling heavy loads	870
purpose: hauling heavy loads	870
purpose: carrying heavy cargo	870
container: hauled in bags	871
used for: moving vehicles	871
used for: hauling equipment	871
used for: hauling materials	871
usage: used for heavy haulage	871
history: used for heavy haulage	871
used for: moving cars	871
used for: moving household	871
used for: heavy haulage	871
capacity: hauling trailers	871
used for: hauling goods	871
used for: hauled heavy loads	871
use: hauling cargo	871
used for: hauling heavy loads	871
purpose: hauled by truck	871
